Commodity Group,Commodity,MSP (Rs./Quintal),Date,Price,Arrival (Metric Tonnes)
Oil Seeds,Soyabean,5328,2025-11-17,5260.97,26410.73
Oil Seeds,Sunflower,7721,2025-11-17,8101.67,42849.79
Pulses,Arhar,8000,2025-11-17,7838.84,39574.3
Pulses,Bengal Gram,5875,2025-11-17,5960.45,23254.89
Pulses,Black Gram,7800,2025-11-17,6684.07,10273.77
Pulses,Green Gram,8768,2025-11-17,9962.88,28500.13
Pulses,Lentil,7000,2025-11-17,7437.8,13631.84
Vegetables,Onion,0,2025-11-17,609.78,93000.94
Vegetables,Potato,0,2025-11-17,1645.29,155932.75
Vegetables,Tomato,0,2025-11-17,1087.21,71267.9
Cereals,Bajra,2775,2025-11-18,3147.2,120601.62
Cereals,Barley,2150,2025-11-18,2201.0,46418.63
Cereals,Jowar,3699,2025-11-18,3195.97,189040.46
Cereals,Maize,2400,2025-11-18,2265.89,88545.68
Cereals,Paddy,2369,2025-11-18,2095.12,167393.02
Cereals,Ragi,4886,2025-11-18,4193.6,166806.45
Cereals,Wheat,2585,2025-11-18,2306.04,177318.49
Fibre Crops,Cotton,7710,2025-11-18,8241.46,32975.82
Oil Seeds,Copra,12100,2025-11-18,12338.92,62565.63
Oil Seeds,Groundnut,7263,2025-11-18,6561.9,171843.48
Oil Seeds,Mustard,6200,2025-11-18,6020.55,79738.82
Oil Seeds,Safflower,6540,2025-11-18,5892.32,76643.98
Oil Seeds,Sesamum,9846,2025-11-18,10943.68,72657.59
Oil Seeds,Soyabean,5328,2025-11-18,6049.84,189264.46
Oil Seeds,Sunflower,7721,2025-11-18,6898.48,35503.39
Pulses,Arhar,8000,2025-11-18,8870.42,78582.55
Pulses,Bengal Gram,5875,2025-11-18,5001.46,54810.67
Pulses,Black Gram,7800,2025-11-18,8028.45,159863.23
Pulses,Green Gram,8768,2025-11-18,7803.67,22152.75
Pulses,Lentil,7000,2025-11-18,7886.39,150242.12
Vegetables,Onion,0,2025-11-18,1177.79,85799.43
Vegetables,Potato,0,2025-11-18,1210.06,48856.71
Vegetables,Tomato,0,2025-11-18,1199.4,196276.35
Cereals,Bajra,2775,2025-11-19,2649.7,184349.4
Cereals,Barley,2150,2025-11-19,2429.26,48408.5
Cereals,Jowar,3699,2025-11-19,4029.94,86643.25
Cereals,Maize,2400,2025-11-19,2700.62,90052.35
Cereals,Paddy,2369,2025-11-19,2542.63,93420.13
Cereals,Ragi,4886,2025-11-19,4487.01,39910.06
Cereals,Wheat,2585,2025-11-19,2527.17,151111.16
Fibre Crops,Cotton,7710,2025-11-19,7953.03,137741.43
Oil Seeds,Copra,12100,2025-11-19,11309.84,96313.0
Oil Seeds,Groundnut,7263,2025-11-19,6270.28,163515.61
Oil Seeds,Mustard,6200,2025-11-19,7111.2,81405.47
Oil Seeds,Safflower,6540,2025-11-19,5580.51,34000.04
Oil Seeds,Sesamum,9846,2025-11-19,10296.53,122435.26
Oil Seeds,Soyabean,5328,2025-11-19,5788.12,50814.11
Oil Seeds,Sunflower,7721,2025-11-19,8331.65,137612.41
Pulses,Arhar,8000,2025-11-19,7574.75,109120.36
Pulses,Bengal Gram,5875,2025-11-19,5253.32,90540.27
Pulses,Black Gram,7800,2025-11-19,8692.0,84267.22
Pulses,Green Gram,8768,2025-11-19,9661.2,118071.16
Pulses,Lentil,7000,2025-11-19,6352.94,116242.19
Vegetables,Onion,0,2025-11-19,975.39,23970.11
Vegetables,Potato,0,2025-11-19,799.21,19798.87
Vegetables,Tomato,0,2025-11-19,862.44,185112.59
Cereals,Bajra,2775,2025-11-20,2671.53,151583.73
Cereals,Barley,2150,2025-11-20,2169.51,140831.93
Cereals,Jowar,3699,2025-11-20,3432.8,188383.9
Cereals,Maize,2400,2025-11-20,2421.66,166273.25
Cereals,Paddy,2369,2025-11-20,2273.09,20087.26
Cereals,Ragi,4886,2025-11-20,5140.63,1601.54
Cereals,Wheat,2585,2025-11-20,2565.84,38600.74
Fibre Crops,Cotton,7710,2025-11-20,8004.62,195885.0
Oil Seeds,Copra,12100,2025-11-20,11970.78,163508.78
Oil Seeds,Groundnut,7263,2025-11-20,7279.96,99193.21
Oil Seeds,Mustard,6200,2025-11-20,7000.59,177998.68
Oil Seeds,Safflower,6540,2025-11-20,7100.74,59286.34
Oil Seeds,Sesamum,9846,2025-11-20,9978.95,44818.25
Oil Seeds,Soyabean,5328,2025-11-20,5238.36,96868.4
Oil Seeds,Sunflower,7721,2025-11-20,8489.18,179210.87
Pulses,Arhar,8000,2025-11-20,7795.09,3590.0
Pulses,Bengal Gram,5875,2025-11-20,6512.63,34897.02
Pulses,Black Gram,7800,2025-11-20,8085.2,5042.93
Pulses,Green Gram,8768,2025-11-20,8503.66,197192.76
Pulses,Lentil,7000,2025-11-20,6161.46,84767.45
Vegetables,Onion,0,2025-11-20,905.24,173874.55
Vegetables,Potato,0,2025-11-20,645.01,125446.32
Vegetables,Tomato,0,2025-11-20,879.55,6472.35
Cereals,Bajra,2775,2025-11-21,2469.8,137290.13
Cereals,Barley,2150,2025-11-21,1964.48,171524.66
Cereals,Jowar,3699,2025-11-21,3209.17,43135.62
Cereals,Maize,2400,2025-11-21,2758.96,86643.57
Cereals,Paddy,2369,2025-11-21,2513.25,36573.48
Cereals,Ragi,4886,2025-11-21,5047.05,145234.91
Cereals,Wheat,2585,2025-11-21,2441.13,165787.98
Fibre Crops,Cotton,7710,2025-11-21,7949.2,77855.15
Oil Seeds,Copra,12100,2025-11-21,12309.24,115373.33
Oil Seeds,Groundnut,7263,2025-11-21,6534.23,80576.34
Oil Seeds,Mustard,6200,2025-11-21,5908.78,80210.5
Oil Seeds,Safflower,6540,2025-11-21,7052.3,96533.55
Oil Seeds,Sesamum,9846,2025-11-21,11146.61,58770.6
Oil Seeds,Soyabean,5328,2025-11-21,5193.26,157402.01
Oil Seeds,Sunflower,7721,2025-11-21,7827.61,109428.28
Pulses,Arhar,8000,2025-11-21,6928.02,79750.0
Pulses,Bengal Gram,5875,2025-11-21,5470.92,199867.06
Pulses,Black Gram,7800,2025-11-21,7351.55,176905.08
Pulses,Green Gram,8768,2025-11-21,9231.57,68216.24
Pulses,Lentil,7000,2025-11-21,7091.42,168115.15
Vegetables,Onion,0,2025-11-21,1242.43,67947.65
Vegetables,Potato,0,2025-11-21,720.47,119667.64
Vegetables,Tomato,0,2025-11-21,1306.69,148020.19
Cereals,Bajra,2775,2025-11-22,2881.31,75160.96
Cereals,Barley,2150,2025-11-22,1918.48,141879.3
Cereals,Jowar,3699,2025-11-22,4092.46,137186.61
Cereals,Maize,2400,2025-11-22,2052.87,43285.77
Cereals,Paddy,2369,2025-11-22,2063.03,114098.7
Cereals,Ragi,4886,2025-11-22,5261.94,22160.31
Cereals,Wheat,2585,2025-11-22,2847.38,111124.02
Fibre Crops,Cotton,7710,2025-11-22,8149.4,194281.8
Oil Seeds,Copra,12100,2025-11-22,10588.76,180249.74
Oil Seeds,Groundnut,7263,2025-11-22,6448.32,78622.11
Oil Seeds,Mustard,6200,2025-11-22,6853.68,181255.53
Oil Seeds,Safflower,6540,2025-11-22,6552.5,118841.22
Oil Seeds,Sesamum,9846,2025-11-22,10460.83,166560.1
Oil Seeds,Soyabean,5328,2025-11-22,4723.02,162023.36
Oil Seeds,Sunflower,7721,2025-11-22,7677.63,90152.15
Pulses,Arhar,8000,2025-11-22,7817.36,101866.86
Pulses,Bengal Gram,5875,2025-11-22,6659.4,109663.34
Pulses,Black Gram,7800,2025-11-22,8860.44,36099.01
Pulses,Green Gram,8768,2025-11-22,9357.57,162457.3
Pulses,Lentil,7000,2025-11-22,7376.17,121404.11
Vegetables,Onion,0,2025-11-22,1180.11,164338.24
Vegetables,Potato,0,2025-11-22,687.37,82843.02
Vegetables,Tomato,0,2025-11-22,837.3,86433.36
Cereals,Bajra,2775,2025-11-23,3031.71,52717.55
Cereals,Barley,2150,2025-11-23,1830.03,99117.07
Cereals,Jowar,3699,2025-11-23,3255.37,150887.47
Cereals,Maize,2400,2025-11-23,2238.77,88756.95
Cereals,Paddy,2369,2025-11-23,2075.5,57367.52
Cereals,Ragi,4886,2025-11-23,5298.61,30360.0
Cereals,Wheat,2585,2025-11-23,2699.12,183489.3
Fibre Crops,Cotton,7710,2025-11-23,8125.96,162213.79
Oil Seeds,Copra,12100,2025-11-23,10680.57,50183.83
Oil Seeds,Groundnut,7263,2025-11-23,8122.66,143035.37
Oil Seeds,Mustard,6200,2025-11-23,6459.57,132770.16
Oil Seeds,Safflower,6540,2025-11-23,6371.66,8959.1
Oil Seeds,Sesamum,9846,2025-11-23,10686.18,135758.71
Oil Seeds,Soyabean,5328,2025-11-23,5284.53,179956.94
Oil Seeds,Sunflower,7721,2025-11-23,7341.5,58899.63
Pulses,Arhar,8000,2025-11-23,8894.71,159407.68
Pulses,Bengal Gram,5875,2025-11-23,5901.4,26190.41
Pulses,Black Gram,7800,2025-11-23,7133.27,131262.79
Pulses,Green Gram,8768,2025-11-23,8465.61,167302.81
Pulses,Lentil,7000,2025-11-23,7944.91,161137.1
Vegetables,Onion,0,2025-11-23,953.55,70320.76
Vegetables,Potato,0,2025-11-23,573.72,77174.06
Vegetables,Tomato,0,2025-11-23,1293.65,41342.31
Cereals,Bajra,2775,2025-11-24,3166.13,5049.57
Cereals,Barley,2150,2025-11-24,2334.33,64307.92
Cereals,Jowar,3699,2025-11-24,3185.75,183564.62
Cereals,Maize,2400,2025-11-24,2140.54,110378.27
Cereals,Paddy,2369,2025-11-24,2208.42,13085.3
Cereals,Ragi,4886,2025-11-24,4226.28,23155.56
Cereals,Wheat,2585,2025-11-24,2252.6,152123.6
Fibre Crops,Cotton,7710,2025-11-24,7676.61,68611.27
Oil Seeds,Copra,12100,2025-11-24,11803.68,185792.9
Oil Seeds,Groundnut,7263,2025-11-24,8157.99,143149.51
Oil Seeds,Mustard,6200,2025-11-24,6915.51,63963.62
Oil Seeds,Safflower,6540,2025-11-24,6306.74,122761.75
Oil Seeds,Sesamum,9846,2025-11-24,10211.17,96365.88
Oil Seeds,Soyabean,5328,2025-11-24,5169.21,197236.75
Oil Seeds,Sunflower,7721,2025-11-24,8464.82,87024.29
Pulses,Arhar,8000,2025-11-24,8545.5,53948.86
Pulses,Bengal Gram,5875,2025-11-24,5170.3,70518.58
Pulses,Black Gram,7800,2025-11-24,7572.96,3356.6
Pulses,Green Gram,8768,2025-11-24,9596.03,71870.72
Pulses,Lentil,7000,2025-11-24,7168.88,14838.94
Vegetables,Onion,0,2025-11-24,753.91,121757.07
Vegetables,Potato,0,2025-11-24,1667.28,74403.43
Vegetables,Tomato,0,2025-11-24,884.68,199722.35
Cereals,Bajra,2775,2025-11-25,2882.93,159038.39
Cereals,Barley,2150,2025-11-25,2331.73,71100.17
Cereals,Jowar,3699,2025-11-25,3781.42,166619.74
Cereals,Maize,2400,2025-11-25,2535.44,4281.7
Cereals,Paddy,2369,2025-11-25,2252.95,28937.92
Cereals,Ragi,4886,2025-11-25,4494.59,181102.62
Cereals,Wheat,2585,2025-11-25,2225.86,43999.15
Fibre Crops,Cotton,7710,2025-11-25,7269.53,123395.97
Oil Seeds,Copra,12100,2025-11-25,12223.79,43692.98
Oil Seeds,Groundnut,7263,2025-11-25,6531.41,47397.77
Oil Seeds,Mustard,6200,2025-11-25,6204.71,54272.0
Oil Seeds,Safflower,6540,2025-11-25,7418.2,92799.85
Oil Seeds,Sesamum,9846,2025-11-25,8542.77,145866.82
Oil Seeds,Soyabean,5328,2025-11-25,5054.43,130715.11
Oil Seeds,Sunflower,7721,2025-11-25,7210.47,114170.21
Pulses,Arhar,8000,2025-11-25,8653.17,185605.35
Pulses,Bengal Gram,5875,2025-11-25,5453.99,67004.65
Pulses,Black Gram,7800,2025-11-25,7716.38,185438.61
Pulses,Green Gram,8768,2025-11-25,9823.81,18021.16
Pulses,Lentil,7000,2025-11-25,6227.05,99127.06
Vegetables,Onion,0,2025-11-25,578.52,29719.66
Vegetables,Potato,0,2025-11-25,1289.23,199346.92
Vegetables,Tomato,0,2025-11-25,901.24,171260.72
Cereals,Bajra,2775,2025-11-26,2456.54,137928.4
Cereals,Barley,2150,2025-11-26,2091.2,41268.92
Cereals,Jowar,3699,2025-11-26,3591.09,15238.26
Cereals,Maize,2400,2025-11-26,2540.69,50585.9
Cereals,Paddy,2369,2025-11-26,2234.97,24260.21
Cereals,Ragi,4886,2025-11-26,5420.52,98714.18
Cereals,Wheat,2585,2025-11-26,2640.95,113908.06
Fibre Crops,Cotton,7710,2025-11-26,7502.97,38546.36
Oil Seeds,Copra,12100,2025-11-26,12989.83,25454.9
Oil Seeds,Groundnut,7263,2025-11-26,6399.88,142043.5
Oil Seeds,Mustard,6200,2025-11-26,5658.44,61389.21
Oil Seeds,Safflower,6540,2025-11-26,6491.4,89897.8
Oil Seeds,Sesamum,9846,2025-11-26,10462.1,124705.19
Oil Seeds,Soyabean,5328,2025-11-26,5558.8,142825.16
Oil Seeds,Sunflower,7721,2025-11-26,7240.63,64500.55
Pulses,Arhar,8000,2025-11-26,7851.19,61527.06
Pulses,Bengal Gram,5875,2025-11-26,6729.7,162819.68
Pulses,Black Gram,7800,2025-11-26,7015.29,1168.55
Pulses,Green Gram,8768,2025-11-26,7565.34,48850.49
Pulses,Lentil,7000,2025-11-26,6190.01,106690.96
Vegetables,Onion,0,2025-11-26,1454.45,43161.03
Vegetables,Potato,0,2025-11-26,901.43,162050.66
Vegetables,Tomato,0,2025-11-26,1503.72,101873.59
Cereals,Bajra,2775,2025-11-27,2936.73,22404.48
Cereals,Barley,2150,2025-11-27,2192.11,49775.93
Cereals,Jowar,3699,2025-11-27,3623.23,126828.4
Cereals,Maize,2400,2025-11-27,2225.03,10484.4
Cereals,Paddy,2369,2025-11-27,2020.92,4480.8
Cereals,Ragi,4886,2025-11-27,4165.34,22115.49
Cereals,Wheat,2585,2025-11-27,2382.97,44283.24
Fibre Crops,Cotton,7710,2025-11-27,8835.96,61235.92
Oil Seeds,Copra,12100,2025-11-27,10747.54,109135.23
Oil Seeds,Groundnut,7263,2025-11-27,8042.95,135628.17
Oil Seeds,Mustard,6200,2025-11-27,5820.71,112345.15
Oil Seeds,Safflower,6540,2025-11-27,6961.55,145634.49
Oil Seeds,Sesamum,9846,2025-11-27,10337.92,174168.54
Oil Seeds,Soyabean,5328,2025-11-27,5919.58,115808.37
Oil Seeds,Sunflower,7721,2025-11-27,7558.53,128331.98
Pulses,Arhar,8000,2025-11-27,8763.71,1180.14
Pulses,Bengal Gram,5875,2025-11-27,6742.14,36619.61
Pulses,Black Gram,7800,2025-11-27,7730.38,174412.35
Pulses,Green Gram,8768,2025-11-27,8044.75,95385.21
Pulses,Lentil,7000,2025-11-27,6228.42,79045.51
Vegetables,Onion,0,2025-11-27,649.43,74724.17
Vegetables,Potato,0,2025-11-27,1714.82,23001.52
Vegetables,Tomato,0,2025-11-27,1061.1,6086.89
Cereals,Bajra,2775,2025-11-28,2446.44,193098.86
Cereals,Barley,2150,2025-11-28,2434.36,38825.87
Cereals,Jowar,3699,2025-11-28,3323.56,48144.99
Cereals,Maize,2400,2025-11-28,2411.19,113962.44
Cereals,Paddy,2369,2025-11-28,2171.14,151336.73
Cereals,Ragi,4886,2025-11-28,4606.84,184430.16
Cereals,Wheat,2585,2025-11-28,2706.54,87298.42
Fibre Crops,Cotton,7710,2025-11-28,8380.57,163592.03
Oil Seeds,Copra,12100,2025-11-28,11339.45,67975.92
Oil Seeds,Groundnut,7263,2025-11-28,8212.9,32989.97
Oil Seeds,Mustard,6200,2025-11-28,5348.4,90838.36
Oil Seeds,Safflower,6540,2025-11-28,7130.97,154345.04
Oil Seeds,Sesamum,9846,2025-11-28,11085.21,106663.47
Oil Seeds,Soyabean,5328,2025-11-28,4688.74,117758.36
Oil Seeds,Sunflower,7721,2025-11-28,8365.85,18710.96
Pulses,Arhar,8000,2025-11-28,7214.38,2507.52
Pulses,Bengal Gram,5875,2025-11-28,6040.06,177352.54
Pulses,Black Gram,7800,2025-11-28,8199.35,196408.92
Pulses,Green Gram,8768,2025-11-28,7618.6,180605.07
Pulses,Lentil,7000,2025-11-28,7659.54,62882.59
Vegetables,Onion,0,2025-11-28,1379.78,177866.48
Vegetables,Potato,0,2025-11-28,1487.48,112715.92
Vegetables,Tomato,0,2025-11-28,625.95,71391.41
Cereals,Bajra,2775,2025-11-29,3018.27,151637.93
Cereals,Barley,2150,2025-11-29,2414.85,3015.29
Cereals,Jowar,3699,2025-11-29,4042.01,187695.49
Cereals,Maize,2400,2025-11-29,2608.3,26082.38
Cereals,Paddy,2369,2025-11-29,2071.42,4218.01
Cereals,Ragi,4886,2025-11-29,5074.71,125953.05
Cereals,Wheat,2585,2025-11-29,2962.6,79638.73
Fibre Crops,Cotton,7710,2025-11-29,7321.2,124903.76
Oil Seeds,Copra,12100,2025-11-29,13281.96,187357.95
Oil Seeds,Groundnut,7263,2025-11-29,7923.48,85363.46
Oil Seeds,Mustard,6200,2025-11-29,6450.94,171267.05
Oil Seeds,Safflower,6540,2025-11-29,6521.58,43376.49
Oil Seeds,Sesamum,9846,2025-11-29,8870.43,81.54
Oil Seeds,Soyabean,5328,2025-11-29,5676.83,22263.89
Oil Seeds,Sunflower,7721,2025-11-29,7127.65,59610.37
Pulses,Arhar,8000,2025-11-29,8144.91,79621.56
Pulses,Bengal Gram,5875,2025-11-29,6182.86,11174.95
Pulses,Black Gram,7800,2025-11-29,6920.02,99867.34
Pulses,Green Gram,8768,2025-11-29,8339.15,59197.88
Pulses,Lentil,7000,2025-11-29,6090.76,179149.05
Vegetables,Onion,0,2025-11-29,1056.53,13055.94
Vegetables,Potato,0,2025-11-29,1555.03,83520.34
Vegetables,Tomato,0,2025-11-29,1294.14,156003.44
Cereals,Bajra,2775,2025-11-30,2756.58,86005.06
Cereals,Barley,2150,2025-11-30,1834.61,185315.1
Cereals,Jowar,3699,2025-11-30,3813.64,40670.63
Cereals,Maize,2400,2025-11-30,2702.11,182990.63
Cereals,Paddy,2369,2025-11-30,2716.66,174817.61
Cereals,Ragi,4886,2025-11-30,5615.65,48975.0
Cereals,Wheat,2585,2025-11-30,2850.41,164614.51
Fibre Crops,Cotton,7710,2025-11-30,7087.67,19732.59
Oil Seeds,Copra,12100,2025-11-30,13840.3,59240.11
Oil Seeds,Groundnut,7263,2025-11-30,8071.14,875.22
Oil Seeds,Mustard,6200,2025-11-30,5309.11,93200.97
Oil Seeds,Safflower,6540,2025-11-30,6027.36,137983.76
Oil Seeds,Sesamum,9846,2025-11-30,10039.66,15543.29
Oil Seeds,Soyabean,5328,2025-11-30,4788.75,77640.45
Oil Seeds,Sunflower,7721,2025-11-30,6992.76,158454.86
Pulses,Arhar,8000,2025-11-30,7798.57,18731.7
Pulses,Bengal Gram,5875,2025-11-30,5847.4,18213.09
Pulses,Black Gram,7800,2025-11-30,6931.71,47959.99
Pulses,Green Gram,8768,2025-11-30,9713.7,184926.28
Pulses,Lentil,7000,2025-11-30,7685.14,66848.74
Vegetables,Onion,0,2025-11-30,783.84,144384.54
Vegetables,Potato,0,2025-11-30,1328.31,9905.94
Vegetables,Tomato,0,2025-11-30,1313.39,169277.44
Cereals,Bajra,2775,2025-12-01,2923.57,190805.46
Cereals,Barley,2150,2025-12-01,2157.1,182767.27
Cereals,Jowar,3699,2025-12-01,4218.13,169439.13
Cereals,Maize,2400,2025-12-01,2263.03,39283.32
Cereals,Paddy,2369,2025-12-01,2403.2,90630.3
Cereals,Ragi,4886,2025-12-01,5439.72,20051.33
Cereals,Wheat,2585,2025-12-01,2397.13,150372.2
Fibre Crops,Cotton,7710,2025-12-01,6773.2,64186.84
Oil Seeds,Copra,12100,2025-12-01,11690.37,124537.63
Oil Seeds,Groundnut,7263,2025-12-01,6518.11,172127.87
Oil Seeds,Mustard,6200,2025-12-01,6102.43,183408.49
Oil Seeds,Safflower,6540,2025-12-01,6476.96,55044.3
Oil Seeds,Sesamum,9846,2025-12-01,8788.03,798.83
Oil Seeds,Soyabean,5328,2025-12-01,5379.4,21475.98
Oil Seeds,Sunflower,7721,2025-12-01,7470.21,117874.89
Pulses,Arhar,8000,2025-12-01,7461.65,35086.1
Pulses,Bengal Gram,5875,2025-12-01,6359.2,189360.89
Pulses,Black Gram,7800,2025-12-01,6865.03,31160.29
Pulses,Green Gram,8768,2025-12-01,9978.02,7604.96
Pulses,Lentil,7000,2025-12-01,8003.03,978.66
Vegetables,Onion,0,2025-12-01,1294.27,187720.84
Vegetables,Potato,0,2025-12-01,854.76,16052.51
Vegetables,Tomato,0,2025-12-01,803.28,105760.74
Cereals,Bajra,2775,2025-12-02,3131.28,85778.84
Cereals,Barley,2150,2025-12-02,2388.53,89818.64
Cereals,Jowar,3699,2025-12-02,4230.82,191968.88
Cereals,Maize,2400,2025-12-02,2276.98,177190.44
Cereals,Paddy,2369,2025-12-02,2616.05,42175.55
Cereals,Ragi,4886,2025-12-02,5068.18,14582.83
Cereals,Wheat,2585,2025-12-02,2846.12,34950.45
Fibre Crops,Cotton,7710,2025-12-02,6717.29,80073.81
Oil Seeds,Copra,12100,2025-12-02,12379.23,170990.65
Oil Seeds,Groundnut,7263,2025-12-02,8296.33,87926.53
Oil Seeds,Mustard,6200,2025-12-02,5382.43,149835.66
Oil Seeds,Safflower,6540,2025-12-02,6667.87,89605.87
Oil Seeds,Sesamum,9846,2025-12-02,9282.62,100504.59
Oil Seeds,Soyabean,5328,2025-12-02,5070.15,151414.52
Oil Seeds,Sunflower,7721,2025-12-02,7822.67,175375.71
Pulses,Arhar,8000,2025-12-02,8104.51,47690.57
Pulses,Bengal Gram,5875,2025-12-02,6493.8,111465.95
Pulses,Black Gram,7800,2025-12-02,7114.01,124720.39
Pulses,Green Gram,8768,2025-12-02,8393.74,168888.9
Pulses,Lentil,7000,2025-12-02,6901.93,145301.95
Vegetables,Onion,0,2025-12-02,576.96,196649.13
Vegetables,Potato,0,2025-12-02,1174.97,55588.92
Vegetables,Tomato,0,2025-12-02,867.25,151411.1
Cereals,Bajra,2775,2025-12-03,2982.73,101999.32
Cereals,Barley,2150,2025-12-03,2350.48,87443.76
Cereals,Jowar,3699,2025-12-03,3281.62,112910.15
Cereals,Maize,2400,2025-12-03,2725.66,158609.08
Cereals,Paddy,2369,2025-12-03,2424.93,129378.79
Cereals,Ragi,4886,2025-12-03,5517.12,85697.14
Cereals,Wheat,2585,2025-12-03,2454.25,195449.45
Fibre Crops,Cotton,7710,2025-12-03,8550.64,64642.56
Oil Seeds,Copra,12100,2025-12-03,11968.52,83044.87
Oil Seeds,Groundnut,7263,2025-12-03,6498.41,191565.97
Oil Seeds,Mustard,6200,2025-12-03,6022.02,175072.05
Oil Seeds,Safflower,6540,2025-12-03,5930.52,109596.77
Oil Seeds,Sesamum,9846,2025-12-03,8439.88,152855.89
Oil Seeds,Soyabean,5328,2025-12-03,5457.33,125136.64
Oil Seeds,Sunflower,7721,2025-12-03,6682.65,42247.11
Pulses,Arhar,8000,2025-12-03,6978.39,57818.42
Pulses,Bengal Gram,5875,2025-12-03,6099.61,113258.89
Pulses,Black Gram,7800,2025-12-03,8062.43,109872.79
Pulses,Green Gram,8768,2025-12-03,8170.97,48939.27
Pulses,Lentil,7000,2025-12-03,6237.83,169821.72
Vegetables,Onion,0,2025-12-03,1011.48,35483.02
Vegetables,Potato,0,2025-12-03,1473.02,131896.85
Vegetables,Tomato,0,2025-12-03,842.11,195891.18
Cereals,Bajra,2775,2025-12-04,3022.45,60390.76
Cereals,Barley,2150,2025-12-04,2374.18,151798.44
Cereals,Jowar,3699,2025-12-04,3473.82,85339.24
Cereals,Maize,2400,2025-12-04,2173.89,22254.94
Cereals,Paddy,2369,2025-12-04,2527.32,53539.0
Cereals,Ragi,4886,2025-12-04,5355.14,199121.96
Cereals,Wheat,2585,2025-12-04,2256.67,94633.37
Fibre Crops,Cotton,7710,2025-12-04,8408.67,157800.73
Oil Seeds,Copra,12100,2025-12-04,13043.79,69831.54
Oil Seeds,Groundnut,7263,2025-12-04,7162.45,119013.92
Oil Seeds,Mustard,6200,2025-12-04,7081.53,65543.08
Oil Seeds,Safflower,6540,2025-12-04,7370.21,53907.92
Oil Seeds,Sesamum,9846,2025-12-04,11290.63,134069.22
Oil Seeds,Soyabean,5328,2025-12-04,5269.68,122697.42
Oil Seeds,Sunflower,7721,2025-12-04,7194.11,54871.06
Pulses,Arhar,8000,2025-12-04,7072.53,22854.36
Pulses,Bengal Gram,5875,2025-12-04,5606.52,152582.95
Pulses,Black Gram,7800,2025-12-04,8052.65,20561.78
Pulses,Green Gram,8768,2025-12-04,9694.52,120293.46
Pulses,Lentil,7000,2025-12-04,7967.8,134053.58
Vegetables,Onion,0,2025-12-04,669.86,129717.09
Vegetables,Potato,0,2025-12-04,451.39,25924.13
Vegetables,Tomato,0,2025-12-04,735.78,97513.72
Cereals,Bajra,2775,2025-12-05,2473.66,134694.65
Cereals,Barley,2150,2025-12-05,2212.01,58928.1
Cereals,Jowar,3699,2025-12-05,3159.31,15575.7
Cereals,Maize,2400,2025-12-05,2322.02,30837.17
Cereals,Paddy,2369,2025-12-05,2281.46,125655.11
Cereals,Ragi,4886,2025-12-05,4955.24,46273.62
Cereals,Wheat,2585,2025-12-05,2463.88,122825.54
Fibre Crops,Cotton,7710,2025-12-05,8544.66,150655.03
Oil Seeds,Copra,12100,2025-12-05,12293.84,72490.49
Oil Seeds,Groundnut,7263,2025-12-05,6968.96,175889.49
Oil Seeds,Mustard,6200,2025-12-05,5342.99,197597.13
Oil Seeds,Safflower,6540,2025-12-05,6862.5,136243.48
Oil Seeds,Sesamum,9846,2025-12-05,8481.34,121125.58
Oil Seeds,Soyabean,5328,2025-12-05,5303.67,21200.49
Oil Seeds,Sunflower,7721,2025-12-05,7206.6,178068.38
Pulses,Arhar,8000,2025-12-05,8119.97,82712.64
Pulses,Bengal Gram,5875,2025-12-05,5121.85,142838.6
Pulses,Black Gram,7800,2025-12-05,8274.67,122828.02
Pulses,Green Gram,8768,2025-12-05,8794.99,86785.19
Pulses,Lentil,7000,2025-12-05,7195.87,46717.42
Vegetables,Onion,0,2025-12-05,1479.65,62272.93
Vegetables,Potato,0,2025-12-05,1036.77,32365.13
Vegetables,Tomato,0,2025-12-05,835.53,63132.07
Cereals,Bajra,2775,2025-12-06,3018.51,26134.17
Cereals,Barley,2150,2025-12-06,2319.43,13716.93
Cereals,Jowar,3699,2025-12-06,3158.12,179649.79
Cereals,Maize,2400,2025-12-06,2458.56,70397.79
Cereals,Paddy,2369,2025-12-06,2178.96,123396.31
Cereals,Ragi,4886,2025-12-06,4899.2,198319.98
Cereals,Wheat,2585,2025-12-06,2959.73,127023.16
Fibre Crops,Cotton,7710,2025-12-06,7577.86,98253.64
Oil Seeds,Copra,12100,2025-12-06,12762.4,20359.83
Oil Seeds,Groundnut,7263,2025-12-06,6889.0,15100.68
Oil Seeds,Mustard,6200,2025-12-06,5406.45,39208.06
Oil Seeds,Safflower,6540,2025-12-06,6511.07,156965.63
Oil Seeds,Sesamum,9846,2025-12-06,9803.16,67128.55
Oil Seeds,Soyabean,5328,2025-12-06,4660.43,110081.59
Oil Seeds,Sunflower,7721,2025-12-06,7191.19,123006.09
Pulses,Arhar,8000,2025-12-06,9145.25,22307.3
Pulses,Bengal Gram,5875,2025-12-06,5367.62,94645.25
Pulses,Black Gram,7800,2025-12-06,8896.56,154373.36
Pulses,Green Gram,8768,2025-12-06,9815.5,66776.28
Pulses,Lentil,7000,2025-12-06,8033.28,20611.42
Vegetables,Onion,0,2025-12-06,611.96,185456.61
Vegetables,Potato,0,2025-12-06,522.09,6683.17
Vegetables,Tomato,0,2025-12-06,551.81,194016.82
Cereals,Bajra,2775,2025-12-07,2914.74,155721.68
